Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,17,Cintalapa,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),67.41,67.41,0,1348.2,20,4000,5392800
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,17,Cintalapa,1,Otoño-Invierno,1,Riego,200201,Tonelada,8980000,Tomate verde,4,4,0,50.4,12.6,5000,252000
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,17,Cintalapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,2999,2999,0,6897.7,2.3,2500,17244250
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,17,Cintalapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,1183,1183,0,573,0.48,4500,2578500
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,17,Cintalapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,20111,19733.75,377.25,54267.8,2.75,1420,77060276
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,17,Cintalapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,8710000,Sandía,155,155,0,3100,20,1500,4650000
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,17,Cintalapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,2260,2260,0,11049.5,4.89,1270,14032865
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,17,Cintalapa,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,421.75,421.75,0,632.63,1.5,1800,1138734
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,17,Cintalapa,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,24,24,0,175.2,7.3,1200,210240
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,17,Cintalapa,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,21,21,0,210,10,868.57,182400
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,17,Cintalapa,3,Perennes,2,Temporal,200201,Tonelada,7610000,Marañón,172,0,0,0,0,0,0
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,17,Cintalapa,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,24,24,0,170.4,7.1,1000,170400
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,17,Cintalapa,3,Perennes,2,Temporal,200201,Tonelada,8130000,Papaya,7,7,0,133,19,1500,199500
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,17,Cintalapa,3,Perennes,2,Temporal,200201,Tonelada,8880000,Tamarindo,11,11,0,77,7,1600,123200
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,46,Jiquipilas,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,9,9,0,162,18,5000,810000
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,46,Jiquipilas,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,225,225,0,135,0.6,5000,675000
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,46,Jiquipilas,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,401.75,401.75,0,1406,3.5,1360,1912160
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,46,Jiquipilas,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),39.75,39.75,0,795,20,4000,3180000
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,46,Jiquipilas,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,2940.25,2940.25,0,7350,2.5,2500,18375000
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,46,Jiquipilas,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,1494.94,1494.94,0,872,0.58,4500,3924000
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,46,Jiquipilas,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,30384.5,30250.5,134,93776.5,3.1,1420,133162630
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,46,Jiquipilas,2,Primavera-Verano,2,Temporal,200201,Tonelada,8710000,Sandía,27,27,0,540,20,1500,810000
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,46,Jiquipilas,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,985.75,985.75,0,4830.1,4.9,1270,6134227
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,46,Jiquipilas,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,485.25,485.25,0,824.93,1.7,1900,1567367
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,46,Jiquipilas,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,27,27,0,197.1,7.3,1500,295650
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,46,Jiquipilas,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,29,29,0,278.4,9.6,1027.59,286080
2003,7,Chiapas,18,Tuxtla Gutiérrez,3,Cintalapa,46,Jiquipilas,3,Perennes,2,Temporal,200201,Tonelada,8880000,Tamarindo,13,13,0,91,7,1600,145600
2003,7,Chiapas,18,Tuxtla Gutiérrez,4,Venustiano Carranza,58,Nicolás Ruíz,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,760,760,0,684,0.9,5000,3420000
2003,7,Chiapas,18,Tuxtla Gutiérrez,4,Venustiano Carranza,58,Nicolás Ruíz,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,3388,3388,0,11349.5,3.35,1650,18726675
2003,7,Chiapas,18,Tuxtla Gutiérrez,4,Venustiano Carranza,106,Venustiano Carranza,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,3656,3656,0,3245.6,0.89,5000,16228000
2003,7,Chiapas,18,Tuxtla Gutiérrez,4,Venustiano Carranza,106,Venustiano Carranza,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,29114.62,29114.62,0,98377.63,3.38,1650,162323089.5
2003,7,Chiapas,18,Tuxtla Gutiérrez,4,Venustiano Carranza,106,Venustiano Carranza,3,Perennes,1,Riego,200201,Tonelada,5820000,Caña de azúcar,9389.5,8647,0,789471.1,91.3,300,236841330
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,7,Amatenango del Valle,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,590,590,0,1770,3,2000,3540000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,7,Amatenango del Valle,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,467.1,467.1,0,186.84,0.4,7500,1401300
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,7,Amatenango del Valle,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,1954.9,1954.9,0,2408.13,1.23,2000,4816260
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,7,Amatenango del Valle,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,4,4,0,12,3,2500,30000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,7,Amatenango del Valle,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,4,4,0,10,2.5,3500,35000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,7,Amatenango del Valle,3,Perennes,2,Temporal,200201,Tonelada,6530000,Durazno,17,17,0,68,4,3000,204000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,7,Amatenango del Valle,3,Perennes,2,Temporal,200201,Tonelada,7580000,Manzana,2,2,0,4,2,5000,20000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,7,Amatenango del Valle,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,5,5,0,22.5,4.5,1150,25875
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,23,Chamula,2,Primavera-Verano,2,Temporal,200201,Tonelada,6310000,Col (repollo),251,251,0,5020,20,1200,6024000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,23,Chamula,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,94.5,94.5,0,33.08,0.35,7000,231560
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,23,Chamula,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,8053.5,8053.5,0,8608.85,1.07,2000,17217700
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,23,Chamula,2,Primavera-Verano,2,Temporal,200201,Tonelada,8100000,Papa,301,301,0,4515,15,2800,12642000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,23,Chamula,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,23,21,0,84,4,3000,252000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,23,Chamula,3,Perennes,2,Temporal,200201,Tonelada,6530000,Durazno,81,76,0,304,4,3000,912000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,23,Chamula,3,Perennes,2,Temporal,200201,Tonelada,7580000,Manzana,195,195,0,487.5,2.5,5000,2437500
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,23,Chamula,3,Perennes,2,Temporal,200201,Tonelada,8250000,Perón,10,10,0,60,6,2000,120000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,23,Chamula,3,Perennes,2,Temporal,200201,Tonelada,8930000,Tejocote,4,4,0,14,3.5,1000,14000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,49,Larráinzar,2,Primavera-Verano,2,Temporal,200201,Tonelada,6310000,Col (repollo),197,197,0,3940,20,1200,4728000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,49,Larráinzar,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,1318.5,1318.5,0,461.48,0.35,7000,3230360
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,49,Larráinzar,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,3735.5,3735.5,0,4460.9,1.19,2000,8921800
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,49,Larráinzar,2,Primavera-Verano,2,Temporal,200201,Tonelada,8100000,Papa,257,257,0,3855,15,2500,9637500
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,49,Larráinzar,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,2,2,0,6,3,2500,15000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,49,Larráinzar,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,992,992,0,2430.4,2.45,1830,4447632
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,49,Larráinzar,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,5,5,0,15,3,2500,37500
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,49,Larráinzar,3,Perennes,2,Temporal,200201,Tonelada,6530000,Durazno,30,28,0,112,4,3000,336000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,49,Larráinzar,3,Perennes,2,Temporal,200201,Tonelada,7580000,Manzana,18,18,0,45,2.5,4500,202500
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,49,Larráinzar,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,4,4,0,20,5,1100,22000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,75,Las Rosas,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,55,55,0,90.75,1.65,1800,163350
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,75,Las Rosas,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,55,55,0,176,3.2,2000,352000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,75,Las Rosas,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,529.5,529.5,0,264.75,0.5,7500,1985625
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,75,Las Rosas,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,4472.5,4472.5,0,6937.3,1.55,2000,13874600
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,75,Las Rosas,3,Perennes,1,Riego,200201,Tonelada,5820000,Caña de azúcar,1407,1395,0,128340,92,306,39272040
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,75,Las Rosas,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,9,9,0,27,3,3500,94500
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,75,Las Rosas,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,34,34,0,187,5.5,2500,467500
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,75,Las Rosas,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,29,29,0,145,5,1200,174000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,75,Las Rosas,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,8,8,0,96,12,1100,105600
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,78,San Cristóbal de Las Casas,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),75,75,0,1500,20,1550,2325000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,78,San Cristóbal de Las Casas,1,Otoño-Invierno,1,Riego,200201,Tonelada,8100000,Papa,125,125,0,1875,15,4000,7500000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,78,San Cristóbal de Las Casas,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,30,30,0,84,2.8,2000,168000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,78,San Cristóbal de Las Casas,2,Primavera-Verano,2,Temporal,200201,Tonelada,6310000,Col (repollo),125,125,0,2500,20,1300,3250000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,78,San Cristóbal de Las Casas,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,680.1,680.1,0,272.04,0.4,7500,2040300
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,78,San Cristóbal de Las Casas,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,6155.9,6155.9,0,7223.63,1.17,2000,14447260
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,78,San Cristóbal de Las Casas,2,Primavera-Verano,2,Temporal,200201,Tonelada,8100000,Papa,210,210,0,3360,16,2800,9408000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,78,San Cristóbal de Las Casas,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,4,4,0,12,3,3000,36000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,78,San Cristóbal de Las Casas,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,27,27,0,108,4,3500,378000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,78,San Cristóbal de Las Casas,3,Perennes,2,Temporal,200201,Tonelada,6530000,Durazno,188,176,0,704,4,3500,2464000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,78,San Cristóbal de Las Casas,3,Perennes,2,Temporal,200201,Tonelada,7580000,Manzana,194,190,0,380,2,5000,1900000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,78,San Cristóbal de Las Casas,3,Perennes,2,Temporal,200201,Tonelada,8250000,Perón,87,87,0,522,6,2000,1044000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,78,San Cristóbal de Las Casas,3,Perennes,2,Temporal,200201,Tonelada,8930000,Tejocote,57,57,0,199.5,3.5,1000,199500
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,93,Tenejapa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,1680,1680,0,2105.3,1.25,1800,3789540
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,93,Tenejapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,80.1,80.1,0,32.4,0.4,7000,226800
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,93,Tenejapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,5561.9,5561.9,0,7022.97,1.26,2000,14045940
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,93,Tenejapa,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,8,8,0,24,3,2500,60000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,93,Tenejapa,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,2825,2825,0,8305.5,2.94,1830,15199065
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,93,Tenejapa,3,Perennes,2,Temporal,200201,Tonelada,6530000,Durazno,76,76,0,304,4,3000,912000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,93,Tenejapa,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,11,11,0,55,5,2500,137500
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,93,Tenejapa,3,Perennes,2,Temporal,200201,Tonelada,7580000,Manzana,7,7,0,14,2,5000,70000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,93,Tenejapa,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,25,25,0,125,5,1100,137500
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,94,Teopisca,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,25,25,0,375,15,3500,1312500
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,94,Teopisca,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),12,12,0,216,18,1400,302400
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,94,Teopisca,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,1570,1570,0,1099,0.7,7000,7693000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,94,Teopisca,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,495,495,0,1485,3,2000,2970000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,94,Teopisca,2,Primavera-Verano,2,Temporal,200201,Tonelada,6310000,Col (repollo),12,12,0,228,19,1200,273600
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,94,Teopisca,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,244.5,244.5,0,146.7,0.6,7500,1100250
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,94,Teopisca,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,3920.5,3920.5,0,5769,1.47,2000,11538000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,94,Teopisca,2,Primavera-Verano,2,Temporal,200201,Tonelada,8100000,Papa,17,17,0,246.5,14.5,2800,690200
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,94,Teopisca,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,14,14,0,42,3,3300,138600
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,94,Teopisca,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,290,290,0,710.5,2.45,1760,1250480
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,94,Teopisca,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,7,7,0,28,4,3500,98000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,94,Teopisca,3,Perennes,2,Temporal,200201,Tonelada,6530000,Durazno,80,70,0,280,4,3500,980000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,94,Teopisca,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,10,10,0,55,5.5,2500,137500
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,94,Teopisca,3,Perennes,2,Temporal,200201,Tonelada,7580000,Manzana,49,46,0,115,2.5,5000,575000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,94,Teopisca,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,127,127,0,698.5,5.5,1200,838200
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,94,Teopisca,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,9,9,0,108,12,1100,118800
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,94,Teopisca,3,Perennes,2,Temporal,200201,Tonelada,8930000,Tejocote,5,5,0,15,3,1000,15000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,111,Zinacantán,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,25,25,0,75,3,2000,150000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,111,Zinacantán,2,Primavera-Verano,2,Temporal,200201,Tonelada,6310000,Col (repollo),25,25,0,500,20,1200,600000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,111,Zinacantán,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,104.1,104.1,0,36.44,0.35,7500,273300
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,111,Zinacantán,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,9233.9,9233.9,0,10297.58,1.12,2000,20595160
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,111,Zinacantán,2,Primavera-Verano,2,Temporal,200201,Tonelada,8100000,Papa,12,12,0,180,15,1700,306000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,111,Zinacantán,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,35,32,0,128,4,3500,448000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,111,Zinacantán,3,Perennes,2,Temporal,200201,Tonelada,6530000,Durazno,257,247,0,988,4,3500,3458000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,111,Zinacantán,3,Perennes,2,Temporal,200201,Tonelada,7580000,Manzana,193,183,0,457.5,2.5,5000,2287500
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,111,Zinacantán,3,Perennes,2,Temporal,200201,Tonelada,8250000,Perón,53,53,0,318,6,2000,636000
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,111,Zinacantán,3,Perennes,2,Temporal,200201,Tonelada,8930000,Tejocote,4,4,0,12,3,1000,12000
2003,7,Chiapas,19,San Cristóbal de las Casas,2,Altamirano/Oxchuc,4,Altamirano,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,288,288,0,158.4,0.55,7500,1188000
2003,7,Chiapas,19,San Cristóbal de las Casas,2,Altamirano/Oxchuc,4,Altamirano,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,615,615,0,755.05,1.23,2000,1510100
2003,7,Chiapas,19,San Cristóbal de las Casas,2,Altamirano/Oxchuc,4,Altamirano,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,1191,1191,0,595.5,0.5,8000,4764000
2003,7,Chiapas,19,San Cristóbal de las Casas,2,Altamirano/Oxchuc,4,Altamirano,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,4789,4789,0,7134.35,1.49,2000,14268700
2003,7,Chiapas,19,San Cristóbal de las Casas,2,Altamirano/Oxchuc,4,Altamirano,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,9,9,0,28.8,3.2,3400,97920
2003,7,Chiapas,19,San Cristóbal de las Casas,2,Altamirano/Oxchuc,4,Altamirano,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,1811,1811,0,4871.59,2.69,1642,7999150.78
2003,7,Chiapas,19,San Cristóbal de las Casas,2,Altamirano/Oxchuc,4,Altamirano,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,6,6,0,33,5.5,2500,82500
2003,7,Chiapas,19,San Cristóbal de las Casas,2,Altamirano/Oxchuc,4,Altamirano,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,26,26,0,130,5,1100,143000
2003,7,Chiapas,19,San Cristóbal de las Casas,2,Altamirano/Oxchuc,4,Altamirano,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,17,17,0,204,12,1100,224400
2003,7,Chiapas,19,San Cristóbal de las Casas,2,Altamirano/Oxchuc,24,Chanal,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,773.1,773.1,0,231.93,0.3,7000,1623510
2003,7,Chiapas,19,San Cristóbal de las Casas,2,Altamirano/Oxchuc,24,Chanal,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,1958.9,1958.9,0,2151.89,1.1,2000,4303780
2003,7,Chiapas,19,San Cristóbal de las Casas,2,Altamirano/Oxchuc,24,Chanal,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,14,14,0,56,4,2500,140000
2003,7,Chiapas,19,San Cristóbal de las Casas,2,Altamirano/Oxchuc,24,Chanal,3,Perennes,2,Temporal,200201,Tonelada,6530000,Durazno,87,79,0,395,5,2500,987500
2003,7,Chiapas,19,San Cristóbal de las Casas,2,Altamirano/Oxchuc,24,Chanal,3,Perennes,2,Temporal,200201,Tonelada,7580000,Manzana,13,13,0,26,2,3500,91000
